Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 01/02  12:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50036191040207,13.436311801006925,171.1294568903687,193.26933132640927 
 01/02  13:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.103865724429156,13.943871751158208,257.24369346948915,230.11956639895443 
 01/02  14:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.409980696531433,14.47091770647998,76.14888341029953,112.30976012975755 
 01/02  15:00:00,12.837499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.463388452736434,14.596210181599045,31.811483931091286,34.36153206056729 
 01/02  16:00:00,12.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.223431575495623,14.529551938099708,-120.50296625551548,-87.79886355131345 
 01/02  17:00:00,11.7375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.416002623877036,13.848236613600193,-308.07450432127475,-312.2700373766587 
 01/02  18:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.007240595270652,13.215244265698793,-165.9010754346183,-176.2713339808912 
 01/02  19:00:00,11.287499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.76616411655893,12.880742647381336,-76.85623724860521,-89.59386413196718 
 01/02  20:00:00,11.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.70297235270111,12.758104437965999,-18.14406728667432,-24.03964736965857 
 01/02  21:00:00,10.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.582682699357293,12.683883949345488,-53.99281493250081,-44.442602343222208 
 01/02  22:00:00,9.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.312683596740794,12.465476767448643,-103.8130051708065,-98.84963885116935 
 01/02  23:00:00,9.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10538013577495,12.218113177492097,-64.80510706655133,-73.53288876672043 
 01/02  24:00:00,9.0875,0.0,4.,0.0,,,,12.839866586691472,17.867773312044109,1.1617026710372514,6.002406094278318,12.47497103639182,11.652330161896215,1.0125875945417909,5.787035440116792,12.335963852514406,9.420005691846982,0.9274798734516278,5.469617896227806,12.483113347205924,11.78241202692965,0.9999611172682142,5.572969432054703,12.586752384397903,12.590595292560956,1.0139721334250767,12.47121134325968,9.129088188096432,0.8648087551486131,6.615882059262977,11.937165742420407,12.055041897049615,-64.83700913517844,-62.0529829636072 
 01/03  01:00:00,9.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.907093736359555,11.94957411514232,-0.7209149964495047,-12.171104995390114 
 01/03  02:00:00,9.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.95596985244058,11.97869819234192,10.667744957535998,12.49103234329587 
 01/03  03:00:00,11.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.959292796885727,11.993447447297028,-4.01861060917878,-0.6434188237054048 
 01/03  04:00:00,13.2625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.128241080807716,12.038946112140405,48.39094161358367,38.222579644221287 
 01/03  05:00:00,13.212500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.186072912614419,12.148568513428455,19.643098937202877,27.18370805674185 
 01/03  06:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.122112710420158,12.153413002255606,-12.11501029585743,-9.417365107041548 
 01/03  07:00:00,11.5125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.026688071736427,12.091276363835407,-33.417252419239648,-30.846607934484639 
 01/03  08:00:00,11.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.058684274956708,12.029339544745986,13.116173999858408,-1.3288545258983522 
 01/03  09:00:00,11.474999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51903756914179,12.282107098003858,181.70658943226733,159.2578009022025 
 01/03  10:00:00,12.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.224567919070088,12.960158832135516,298.70285088364519,290.79447186661926 
 01/03  11:00:00,12.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.612419844619288,13.598758157056637,123.03772589515738,159.81059484123706 
 01/03  12:00:00,13.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.95854183338252,13.862672834392113,146.54195738568957,119.5295990644623 
 01/03  13:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.494810944901197,14.38075570402346,203.6421713115824,207.1302535834374 
 01/03  14:00:00,15.912500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.091130062754396,14.986384997219876,225.42249983611289,227.8606611654489 
 01/03  15:00:00,16.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.176255229174777,15.329944678540797,5.693752312606861,37.24172327022909 
 01/03  16:00:00,14.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.778892195565926,15.123263661662883,-168.8691688837845,-141.11782263854475 
 01/03  17:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.954255485852514,14.380428639330866,-312.5449504126028,-319.3871660883252 
 01/03  18:00:00,13.212500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.677224582291946,13.804668164792439,-100.23085609101168,-125.56288175520653 
 01/03  19:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.534848198432992,13.63210565941515,-57.466277194938289,-54.215151443859877 
 01/03  20:00:00,11.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.285147783782726,13.428909366757056,-97.10261793802121,-91.25828078095309 
 01/03  21:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.132564981843084,13.216736138080775,-43.40738386028725,-54.64195948937502 
 01/03  22:00:00,9.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.927293630628668,13.068743431451307,-88.63062603077134,-76.47444554757257 
 01/03  23:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.800421519972457,12.87437279722371,-31.032006774394298,-45.238907616333197 
 01/03  24:00:00,8.9,0.0,5.,0.0,,,,13.519522778676525,19.832638853363595,1.0323178026114495,7.861285821144086,13.198108711014579,14.315455623017597,0.8948933042126684,8.970114037390849,13.066980377029692,12.189287918216488,0.8000590738474069,9.02538025622414,13.186233874951107,14.13600566568441,0.8656455340119478,7.728816569200096,13.017313691016318,13.010269581630072,0.8625366441251456,13.127063560510069,12.712744996007082,0.7329060278930283,10.412401694384867,12.755665087574,12.82175204853203,-21.765193199041975,-18.916612968200555 
 01/04  01:00:00,8.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.559190652671754,12.697657414778194,-85.81605034708218,-72.8089917156247 
 01/04  02:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.267289923280455,12.417477595861986,-101.72963787238436,-106.52171719750334 
 01/04  03:00:00,8.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.189221169877701,12.249146529816575,-13.853467483257383,-27.164255912780864 
 01/04  04:00:00,6.924999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.94387761653649,12.122833100343233,-119.51578682551014,-94.88773451646 
 01/04  05:00:00,5.0375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61411156209947,11.771306923297044,-105.19144391286702,-118.1527696127755 
 01/04  06:00:00,5.4624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41248832567531,11.543676969038046,-71.00175262592403,-73.35716168133692 
 01/04  07:00:00,5.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18552524131353,11.337928094847169,-90.1887146729666,-85.40441018158292 
 01/04  08:00:00,6.062499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.280324353760376,11.227885273638137,72.94158343048136,32.54672213555513 
 01/04  09:00:00,7.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8161338649145,11.62339439157472,142.18857590534535,159.94147869844455 
 01/04  10:00:00,8.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.999303816049686,11.875908787248497,69.45281796608485,68.37191951666853 
 01/04  11:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.392662602157602,12.160617374819488,171.4021687376894,149.70636734966099 
 01/04  12:00:00,9.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0657333711588,12.82127807524537,266.12855391945848,274.516271792163 
 01/04  13:00:00,10.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44840463426891,13.339666534604108,156.57952600948648,154.18290673305513 
 01/04  14:00:00,10.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.014674731050809,13.915719413552236,203.6740373431508,223.41329684908238 
 01/04  15:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.673408149629627,13.968569890991145,-132.9830957418544,-106.13413597669177 
 01/04  16:00:00,10.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.309656356818677,13.584431848672282,-146.64786761323166,-142.63333640430853 
 01/04  17:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.629394871856995,12.987534888626623,-279.63575342384288,-272.4236241541825 
 01/04  18:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26805408097589,12.422471380275937,-119.18152170407731,-142.1979402051471 
 01/04  19:00:00,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.063726957332876,12.186102539947438,-74.29771551099114,-74.72450519280479 
 01/04  20:00:00,9.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.895786287312602,12.005498807747099,-60.21832350141139,-62.10346942161456 
 01/04  21:00:00,9.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.814080019757633,11.884817512628973,-25.12770607680448,-30.75281375773603 
 01/04  22:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.755849512426203,11.826721757762279,-26.05056545931135,-23.681820400578585 
 01/04  23:00:00,7.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.618928962427799,11.722204797424647,-55.862087792238437,-50.94266113595541 
 01/04  24:00:00,7.8875,0.0,6.,0.0,,,,12.340979741727024,13.869161521560635,1.095368852038449,4.577558940693948,12.093267165586902,9.748997627010587,0.994941375562027,4.319570501444837,12.010484466368304,8.473064522108813,0.9256401434005648,4.341251336285089,12.099975449519049,9.869622260640059,0.9580797577357116,4.482694431127851,12.445053078735676,12.457935462201116,1.002086254365389,12.157394965656464,7.437823150239989,0.8712111542790834,4.889943144094196,11.52612362179022,11.592959469242786,-27.63216564795472,-35.067078670267829 
 01/05  01:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.410195743632855,11.507736003103903,-50.45023412501444,-43.149560164877907 
 01/05  02:00:00,7.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.266552165283653,11.359950832728693,-50.07412620223097,-53.17582802162984 
 01/05  03:00:00,6.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94317418639601,11.136254699003521,-138.93065432857888,-121.39329022528875 
 01/05  04:00:00,4.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63563683770213,10.781138046831432,-94.46392623296942,-109.42349866158446 
 01/05  05:00:00,4.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.409169823868592,10.557175006577826,-87.78515260778346,-84.32931782812656 
 01/05  06:00:00,4.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17232939429635,10.32011310994534,-86.8222614794426,-87.71109888858904 
 01/05  07:00:00,5.2749999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.128792340942085,10.183652613529809,-0.22293821849662266,-15.35795956169921 
 01/05  08:00:00,6.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.310622276430517,10.254611785961215,65.90121189166215,52.58464472033517 
 01/05  09:00:00,7.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.848578797682024,10.611045911670363,175.21372399320433,171.08318708718645 
 01/05  10:00:00,7.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.225341454103102,11.050556842439143,160.7127074674887,157.67804422293859 
 01/05  11:00:00,7.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.830967522189042,11.625759749840816,249.06685428732789,247.36983998570129 
 01/05  12:00:00,8.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.208521756363064,12.161948137467097,148.65934059548617,159.98801895509099 
 01/05  13:00:00,9.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.65000245976303,12.565947136567786,187.28546817347377,170.90352195811929 
 01/05  14:00:00,10.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.201450406785828,13.145456638022237,203.67798421308584,214.62025946724786 
 01/05  15:00:00,10.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.306100200838668,13.480044815942004,28.082535604014124,53.899186042194617 
 01/05  16:00:00,10.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06067227641937,13.37747537315779,-126.6538248772048,-97.35602105263567 
 01/05  17:00:00,10.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.115755964385077,12.60283737777995,-378.5410220031012,-376.7919791248258 
 01/05  18:00:00,9.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.765928176817706,11.908640503042598,-115.2283295882815,-147.91287046809678 
 01/05  19:00:00,9.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.549341809039591,11.686990621181165,-89.76033689791415,-81.63896617864075 
 01/05  20:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.329063179638573,11.451246911502424,-75.65494315371723,-80.51563604492506 
 01/05  21:00:00,8.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21270591001409,11.296296302125004,-37.11743687168726,-42.485010478503408 
 01/05  22:00:00,8.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.160888382152619,11.224924372446539,-20.525390367489288,-21.416409087599637 
 01/05  23:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08811399688212,11.16171416077859,-30.658077007325667,-28.185594364007615 
 01/05  24:00:00,7.425,0.0,7.,0.0,,,,11.76426230185215,16.779185761490465,1.1599144680359408,5.405807857649229,11.335022394801065,9.57374416924545,0.9778396666951598,5.265313033627554,11.205607039738128,7.550766396546052,0.8586809236742367,5.26960782465474,11.38030517109568,10.327027661402044,0.9435214095247931,5.397017649578089,11.543288195316272,11.549262154920932,1.0025701192651846,11.390718731272232,7.94078303542713,0.8518312588820299,5.950125882317315,10.966839929633517,11.057300416820614,-46.76034898696314,-44.89652708691277 
 01/06  01:00:00,7.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8363754608054,10.927189514471744,-47.5861053787738,-48.25651359602823 
 01/06  02:00:00,6.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71065287625014,10.801402305584642,-46.80344633942066,-46.6999735015405 
 01/06  03:00:00,6.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59727150477103,10.681471874348299,-41.25229872310535,-42.39218290795039 
 01/06  04:00:00,6.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.495975727158708,10.576545974814512,-37.98047741074176,-38.09633295640174 
 01/06  05:00:00,6.324999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35896608902609,10.458170731332875,-53.65910377419745,-50.71163794609432 
 01/06  06:00:00,6.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.119312414833214,10.267894357064982,-97.34530057753028,-88.95221519674516 
 01/06  07:00:00,5.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951091202206321,10.04321720195086,-46.6436865433614,-60.09055412431544 
 01/06  08:00:00,5.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.045649372563169,9.99779045326951,56.75488904701069,27.988618371738846 
 01/06  09:00:00,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79548297701409,10.496651225821033,272.24129076438205,261.3933204714017 
 01/06  10:00:00,5.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.153653938011182,11.116978390168996,131.0841245473719,167.12007580202298 
 01/06  11:00:00,6.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21201275213781,11.25912648529532,18.663216877842964,17.252377802411347 
 01/06  12:00:00,6.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.332928957346083,11.29143206672607,50.602034687429668,29.871066790135445 
 01/06  13:00:00,7.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.219954168962208,11.892742899798927,365.8255150183706,342.78654095672587 
 01/06  14:00:00,7.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6821346008729,12.662197692964608,156.80133616751008,193.217698630946 
 01/06  15:00:00,8.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.708921820925284,12.873765414739732,17.246285625707026,29.53400247069333 
 01/06  16:00:00,8.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.496441400057279,12.793265448434493,-116.38956162037121,-84.04215222080208 
 01/06  17:00:00,8.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.556896991164008,12.019169205727727,-371.3202937573677,-374.4384407196021 
 01/06  18:00:00,8.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.295780185029015,11.402719356999349,-79.97331111685046,-111.93828882602856 
 01/06  19:00:00,8.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15775818876574,11.264261237802959,-60.90300171470909,-52.41527547399609 
 01/06  20:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922622875867005,11.05718979414632,-88.11686491416995,-86.73092663281656 
 01/06  21:00:00,7.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.785147096124245,10.870406857087817,-41.25297142582123,-49.392656296809949 
 01/06  22:00:00,6.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.643225621110908,10.752190943728671,-59.20960013002132,-53.550476328165718 
 01/06  23:00:00,8.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80534591905807,10.7342252514673,64.04532507434534,43.82151615447148 
 01/06  24:00:00,9.3125,0.0,1.,0.0,,,,11.337559808946525,15.517663517029823,1.095821707884155,6.315866335473679,11.002899688389336,10.012460052880686,0.9514412004154141,5.986458229994002,10.852880956401848,7.689477299438436,0.8588559387029734,5.967278104723268,11.015152977703396,10.24327150984038,0.9278815032689293,6.265545173165239,11.132232900335369,11.136017567339686,0.9480325641208584,11.031694298358417,8.701753938319067,0.7735148881573659,7.048848318721913,10.81496207088601,10.855598647249709,-7.585011221484218,11.22243014826514 
 01/07  01:00:00,9.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.723599231813802,10.775762651266949,-25.66221235011801,-31.733074863363318 
 01/07  02:00:00,9.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.639749382606583,10.708435753361432,-33.80545073382305,-29.622716776188449 
 01/07  03:00:00,7.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.378509009690103,10.53256481508696,-105.06829209775926,-94.02462445191692 
 01/07  04:00:00,6.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.171380239818717,10.274993662591378,-63.256031593544907,-75.44208122636009 
 01/07  05:00:00,7.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.110095404934155,10.171681840538249,-21.084509239425459,-24.044638188855747 
 01/07  06:00:00,7.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.104248709998553,10.140483407758211,-3.431729283443013,-5.419980726578701 
 01/07  07:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.056104787367019,10.114462977832022,-22.317013257924644,-18.22898087238769 
 01/07  08:00:00,8.487499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.105560923354825,10.087155218582808,20.77042550656845,9.56213220572885 
 01/07  09:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.332767689600196,10.205319238690884,56.16218958487855,55.49140003629793 
 01/07  10:00:00,9.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.663575816138592,10.42975539134051,133.31163759414063,115.56650201383357 
 01/07  11:00:00,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.772212732752925,10.766236071344619,44.468892852338438,80.02829738712545 
 01/07  12:00:00,7.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4966086243831,10.642442704005678,-72.09556610606349,-80.22005323524768 
 01/07  13:00:00,8.487499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.897725350421908,10.67427386190672,132.3596530209125,96.0481771201525 
 01/07  14:00:00,8.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.486864225782166,11.275414026570879,221.57320526916898,243.51687789474495 
 01/07  15:00:00,9.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.575099303674453,11.579493641180637,45.63925850657476,49.513587430219349 
 01/07  16:00:00,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.638144863301859,11.738009161741294,13.38288875412573,41.56755765077857 
 01/07  17:00:00,9.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918364842971034,11.303717407322166,-268.1048435022122,-262.0343528259257 
 01/07  18:00:00,8.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.653319711948797,10.790929906295986,-103.32103035586994,-122.16217745132897 
 01/07  19:00:00,7.987500000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.517275147851202,10.606086751107516,-52.02348347344942,-53.36152275043825 
 01/07  20:00:00,7.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.381000661215545,10.472068096094559,-51.26968313326679,-50.50668591123634 
 01/07  21:00:00,6.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234288893084898,10.33010985712212,-54.18048119584755,-53.96066385089931 
 01/07  22:00:00,6.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.043060016847673,10.16522006395714,-75.05442293675435,-70.468605316395 
 01/07  23:00:00,6.324999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.963633841340965,10.017988789518459,-17.999938534101127,-29.986189574452774 
 01/07  24:00:00,5.7875,0.0,2.,0.0,,,,10.547059740993073,10.757455007807565,0.9240910331989701,6.468785036135304,10.408129042450652,8.551708482854068,0.852418908548329,6.6884918008644329,10.396945123003049,8.383722410950832,0.8400519801404545,6.776016004295671,10.478245090905942,9.652139318770767,0.8881832205322313,6.849337550756612,10.657748066599846,10.665529683610748,0.8404392746404881,10.489122917242425,8.009197365293309,0.7595024856077456,7.7107621399122199,9.856695711961578,9.953761184826009,-49.88179264102014,-40.17383407718482 
 01/08  01:00:00,5.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.709461199374453,9.802611972331694,-50.44070784618913,-54.31458491563774 
 01/08  02:00:00,5.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.597009604286596,9.682165770669262,-41.52866275024165,-41.90937682751844 
 01/08  03:00:00,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.459967099059118,9.55976350828421,-53.76234346093285,-51.27048308778476 
 01/08  04:00:00,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35541562674226,9.432009714316762,-34.779376651037619,-39.17307369038147 
 01/08  05:00:00,4.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.237259317794912,9.331553441989528,-48.39548052751214,-44.36986388611185 
 01/08  06:00:00,4.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11605936502541,9.201910471960844,-42.961077690889329,-45.39007973991282 
 01/08  07:00:00,4.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.988869401784858,9.083842147332036,-49.540350998828049,-47.47751683183047 
 01/08  08:00:00,3.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.168652877610889,9.04382663937516,110.53051048924134,60.1529060187868 
 01/08  09:00:00,3.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11909070607489,9.79675985133955,362.26966456152698,364.04469577725447 
 01/08  10:00:00,6.375000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.845629637022448,10.69507802055366,297.8462066514949,306.9025916552862 
